dx,dy,x,y,frame,particle,size,ecc,signal,mass,raw_mass,ep
-0.7617822148515643,0.08542725188469191,820.2292089249493,10.756592292089248,104,0,2.1716409327443595,0.36928509183915004,17.014027468853524,254.17925885287235,1430.258299999999,0.07029255345268912
0.009281364436446893,0.02288728832419551,819.4674267100977,10.84201954397394,105,0,2.1339507792680603,0.31960004582109863,19.993694712101032,314.77252700589827,1545.8672000000001,0.06594153841086804
-0.37201493373993344,0.008739377088145872,819.4767080745341,10.864906832298136,106,0,2.0769363486330756,0.2807831525472953,21.501255783331608,329.68592201108464,1550.4228000000003,0.06355971616824102
-0.8587326381011735,-0.03702143380279743,819.1046931407942,10.873646209386282,107,0,1.9927667032480263,0.23625548035591162,19.65566877636994,286.55896058181435,1462.9259000000004,0.06851972832020058
-0.042541699274238454,0.24713590817719933,818.245960502693,10.836624775583484,108,0,2.024091879181388,0.26036245206980463,19.696383300869986,288.70751312064687,1465.1947000000005,0.0700177182211787
-0.7360274990709286,-0.07289111854329278,818.2034188034188,11.083760683760683,109,0,2.068072309403875,0.2529318339020113,20.181198947206635,302.7179842080995,1510.2189999999991,0.0672575478531117
-0.002479023646060341,-0.2319221967963383,817.4673913043479,11.01086956521739,110,0,1.9569645231652861,0.20292673213386023,21.088148371057322,283.9184853859425,1474.7059999999994,0.06935444155098944
-0.9649122807018102,0.05438596491227976,817.4649122807018,10.778947368421052,111,0,2.124625870057902,0.2556594876140162,19.40042754284736,291.0064131427104,1490.5213999999996,0.066474665472633
-0.39293361884369915,-0.7519628836545316,816.5,10.833333333333332,112,0,2.197622682478831,0.3239822688084142,17.89628645430511,269.97826422494563,1397.1509999999996,0.0725494240639865
-0.5574480605456529,-0.10236281609101461,816.1070663811563,10.0813704496788,113,0,2.160577288230027,0.28400643242204004,14.790773347883857,238.18245356764695,1348.5581999999995,0.07515365472689586
-0.1712913244128913,-0.18433082750413554,815.5496183206106,9.979007633587786,114,0,2.2904548033320524,0.3280590657422965,16.276330555979445,266.5249128541634,1416.1676999999993,0.07215940108642412
-0.9213039354010562,0.19693744968154903,815.3783269961978,9.79467680608365,115,0,2.158632858429264,0.2775741194866625,17.175679181825615,265.71786028353745,1409.1619999999996,0.0702810117637012
-0.7044668235778317,0.19038983421435063,814.4570230607967,9.9916142557652,116,0,2.135847575023006,0.29465997937779886,16.162155798683656,240.91713487412827,1379.9778999999996,0.07127304611120511
-0.2089054435680282,-0.5470834550589139,813.7525562372189,10.18200408997955,117,0,2.1143196655808123,0.39242022816473804,17.690669361624366,247.16392336669472,1380.8260999999995,0.07082289196522296
-0.6507253634405288,-0.3117848796625111,813.5436507936508,9.634920634920636,118,0,2.23606797749979,0.3722339518291597,17.263130973793597,255.9005297291757,1369.9123999999993,0.0733063770609763
-0.8767674409823485,0.38781577077419094,812.8929254302103,9.323135755258125,119,0,2.324119109837377,0.41466527768958755,15.80362760071812,266.6224914572766,1389.2220999999993,0.07310529000617601
0.13589925585256424,0.25863702495158414,812.016157989228,9.710951526032316,120,0,2.338499879754585,0.3984002720584309,15.77081947966658,283.36601452175114,1459.2906000000005,0.05886097491642351
-0.0608466314818088,-0.3327726305858896,812.1520572450805,9.9695885509839,121,0,2.1491771525204526,0.3451867869380937,18.357551055033756,285.0519733267742,1471.0781,0.06610120453845487
-0.9483534707416084,0.1338607713313138,812.0912106135987,9.63681592039801,122,0,2.2252881006763165,0.32151567690920724,18.990969729597094,309.5014796472175,1476.282800000001,0.06745064669077762
-0.08450704225344907,0.06232129619824178,811.1428571428571,9.770676691729324,123,0,2.1283973285009368,0.31342478372357013,17.950147259228125,272.8422383402675,1406.6123000000002,0.07310300505042489
-0.799344954806088,0.12240509955099199,811.0583501006037,9.832997987927566,124,0,2.0847245522496527,0.31086793265390855,16.360387590627454,254.09726976693267,1409.8247000000006,0.07219516833043466
-0.5374235971978578,-0.047660089126004834,810.2590051457976,9.955403087478558,125,0,2.0950812279311517,0.3360312206442337,19.356255376411145,296.9657074854657,1404.4834,0.0712848083473955
-0.12607593062216438,0.11633404819640347,809.7215815485997,9.907742998352553,126,0,2.11957224244399,0.35856231058850846,19.742087164999642,307.26786946550726,1404.2989000000005,0.07319237343530857
-1.1637713006343802,-0.16060841186260966,809.5955056179776,10.024077046548957,127,0,2.2649538740036994,0.36016787038890885,18.75103882120974,315.72695096253153,1471.049,0.06848329828781413
-0.014131321088484583,-0.1762027170833509,808.4317343173432,9.863468634686347,128,0,2.219504282940815,0.3539532630340295,16.71734049078544,274.5696529092639,1425.2053999999996,0.06971791206735252
-0.18048959419286348,-0.1666473609019654,808.4176029962547,9.687265917602996,129,0,2.2394153865257422,0.33796411136156773,16.295685450232664,271.9342509507576,1413.3296000000003,0.07131022225800347
-0.4740030946477418,0.01102701291922159,808.2371134020618,9.52061855670103,130,0,2.291100367393535,0.30510588488151075,16.76126723540562,295.60780396988093,1486.4740000000002,0.06724189527508133
-0.34092783871994925,-0.08799619573832018,807.7631103074141,9.531645569620252,131,0,2.2421250576094582,0.2959219895895128,16.256009372071855,280.92416196111674,1482.3828999999994,0.06617846021622917
-0.15816800214804516,-0.2519676378963993,807.4221824686941,9.443649373881932,132,0,2.2276518839175226,0.3249918069326153,17.31423972966966,284.6664708495688,1462.0385999999996,0.068890559968784
-1.2390590298259667,-0.015211147750239462,807.2640144665461,9.191681735985533,133,0,2.2661914900998736,0.3931410237433913,17.02090039363905,285.2290278085574,1462.9667999999995,0.07034845406701709
0.1680592691621996,-0.251838235294116,806.0249554367201,9.176470588235293,134,0,2.129078868218478,0.3809680567487876,20.131037136973717,289.5772265087758,1397.4672000000003,0.07344448203002268
-0.8687469234555465,-0.056431516121094205,806.1930147058823,8.924632352941178,135,0,2.083725453294143,0.34601856628084343,19.680643236842272,281.74394528532093,1395.3268000000003,0.0755943198122905
-0.30127927667967924,-0.3417640552108878,805.3242677824268,8.868200836820083,136,0,2.0259818633098003,0.32124377310592717,18.060906042639346,246.6603739537602,1370.1782999999996,0.07716166858538627
-0.2268930610616735,0.2067519385643415,805.0229885057471,8.526436781609195,137,0,2.096521475885848,0.3038285655620351,15.573852761268487,225.82086503839304,1360.8841000000002,0.07800307278862362
-0.41701047736512464,-0.16020397071820014,804.7960954446854,8.733188720173537,138,0,2.1225981705194243,0.3304491704257134,15.964044032877961,237.4007838437658,1418.3678000000007,0.07589958526507627
-0.12471603528149444,-0.20599445819320117,804.3790849673203,8.572984749455337,139,0,2.0484331649757452,0.2823271951343768,15.498670843269275,237.1296639020199,1404.663600000001,0.07189785497759113
-1.0127421377803785,-0.3119663678171598,804.2543689320388,8.366990291262136,140,0,2.092984119450467,0.26911260861909597,16.533353725285313,266.0836615163105,1454.0291000000007,0.07213583551436535
-0.3483553325414732,-0.17799376103198306,803.2416267942584,8.055023923444976,141,0,2.1060405263348074,0.3899889485924406,14.963318551507728,215.67817774242172,1288.5314000000012,0.07914482093324819
-0.6653302852463412,0.2314257199399492,802.893271461717,7.877030162412993,142,0,2.0430403620862925,0.33925279795960395,15.468956322955858,222.23733917313248,1316.821800000001,0.0776216032736221
-0.6856876553438269,0.072882145816072,802.2279411764706,8.108455882352942,143,0,2.1578345627040085,0.33068354418668133,17.057446372086496,281.18941898227433,1487.397800000001,0.06789452672128449
0.31846076458748485,0.13294768611669916,801.5422535211268,8.181338028169014,144,0,2.2325221005798497,0.3558120912718433,17.55087730352972,293.202891423673,1429.8895000000007,0.07266807658735942
-0.13680124223606072,-0.346894409937887,801.8607142857143,8.314285714285713,145,0,2.274862633215465,0.3690693663683763,16.058812954810456,290.09468563528566,1460.1099000000006,0.07046841288454152
-0.7328217294469823,0.09942384041831964,801.7239130434782,7.967391304347826,146,0,2.318170192949228,0.4471358393053799,13.991366127222664,238.37142290823797,1318.6944999999994,0.08065594220743716
-0.22419154713145417,-0.017864095815095737,800.9910913140312,8.066815144766146,147,0,2.1963727944308116,0.32701215098627406,14.96500089646395,231.69949663835564,1387.0650000000005,0.0760167970125963
-0.7243941740586024,0.39847624411382654,800.7668997668998,8.04895104895105,148,0,2.0168289633975083,0.299122954090393,14.96511293016999,221.38046369113536,1346.9150000000002,0.0771200080872081
-0.625082725327502,0.4346053748117118,800.0425055928412,8.447427293064877,149,0,2.123165084874145,0.3033575202152903,14.457512394784347,230.8038585881644,1336.4416999999996,0.07755741620175799
-0.4117085817994166,-0.36774695359087417,799.4174228675137,8.882032667876588,150,0,1.994092909965661,0.24886035452149718,21.824121858176934,286.3116939013212,1343.1225999999992,0.0672184591827747
-0.6135171604576044,-0.15083602229392845,799.0057142857142,8.514285714285714,151,0,2.226250317504857,0.30571259967979453,17.579834389148573,271.45332512655887,1412.796700000001,0.0714551522348264
-0.39219712525664363,0.38419625904399624,798.3921971252566,8.363449691991786,152,0,2.2346900983646374,0.2945544404943785,16.66114808492761,253.56184741749206,1378.0468000000005,0.07460085473771486
-0.652173913043498,-0.004167690166216431,798.0,8.747645951035782,153,0,2.245732508768936,0.3545828184434147,17.451289467802006,280.8071123455414,1419.3912,0.075242172207177
-0.22626645392892897,-0.3214599122457127,797.3478260869565,8.743478260869566,154,0,2.161923459209012,0.3493863266838467,16.68862619306569,239.89900152531928,1267.3376000000007,0.08460406195042995
-0.7458020572699979,-0.2583819849874889,797.1215596330276,8.422018348623853,155,0,2.222177624425062,0.3114843805657195,14.676209000335536,228.52954014808194,1330.822900000001,0.08025733011040218
-1.1345124395708126,-0.16947293951185038,796.3757575757576,8.163636363636364,156,0,2.3010757256008536,0.3907304624407701,15.227720607962057,259.9214379634903,1420.4284,0.07231788732941809
-0.23752766406778392,0.2809295126784601,795.2412451361868,7.994163424124514,157,0,2.386326157335346,0.3959929561414206,14.648413608518245,268.90302124208495,1418.3195000000003,0.07247508584508083
-0.057721196513739415,-0.016247499186587078,795.003717472119,8.275092936802974,158,0,2.276434961475727,0.29797383198034233,15.572785917565579,279.2719607883427,1468.6079999999988,0.0705724994389004
0.02768793492111854,-0.06586298147603564,794.9459962756052,8.258845437616387,159,0,2.388675953727936,0.35501435825328986,15.062857154707828,278.9225617957967,1455.7961999999998,0.07045055915712953
-0.7443738656987762,0.06908650937688954,794.9736842105264,8.192982456140351,160,0,2.4455473322726684,0.39064386859364414,15.067596030092691,296.1561978328563,1437.9133000000004,0.06956709157719096
-0.36513711648115077,-0.11836817811566647,794.2293103448276,8.26206896551724,161,0,2.226408891404303,0.2874040649303559,16.603705064918323,300.9421543016446,1457.8057000000006,0.06982644741915146
-0.8692237333968933,-0.05784220154298936,793.8641732283464,8.143700787401574,162,0,2.0810354781736238,0.36652356181827617,17.941992626568492,260.4152072656227,1273.8135000000002,0.08118825510217119
0.2377549075662273,0.052506194015629504,792.9949494949495,8.085858585858585,163,0,2.073156964144249,0.3224907026272472,13.368844935452351,203.61779209381274,1281.2553000000005,0.07915698907242102
-1.0751112793066113,-0.04810690021805364,793.2327044025158,8.138364779874214,164,0,2.240750847503355,0.36430294370133565,14.433738822100977,245.8890506479345,1379.4620000000004,0.07455607915301078
-0.38589501000160453,0.10408174298534867,792.1575931232092,8.09025787965616,165,0,2.39896109319171,0.4315987821316513,18.96454742239552,357.7636243468128,1572.9464999999993,0.06438631918809444
-0.5039385503660014,0.21731793655703235,791.7716981132075,8.19433962264151,166,0,2.1831256802687875,0.3652359499772581,16.405891394704124,271.7225762247871,1379.6671000000003,0.07304926907474366
-0.5183138865666024,0.029584125945582684,791.2677595628415,8.411657559198542,167,0,2.296746729036665,0.30771030846566066,16.42749997354527,281.834296421136,1425.6562999999996,0.06891810628716795
-0.6684111935163628,0.029447970028289916,790.749445676275,8.441241685144124,168,0,2.1042665980675532,0.21560730824610544,14.953000754014699,232.54494276071136,1308.4252999999992,0.07701190617533774
-0.04668333772042388,0.19152408528560017,790.0810344827586,8.470689655172414,169,0,2.1639682577823676,0.2677249740089651,19.171926666778816,300.5329045062625,1480.4612999999995,0.06933903323776713
-0.2970630094449689,-0.16645102859360783,790.0343511450382,8.662213740458014,170,0,2.0707892067835627,0.3438166832920158,19.112442339213565,270.67350772291644,1346.6609000000003,0.07449260906328672
-0.3770187753237906,-0.07993779603948958,789.7372881355932,8.495762711864407,171,0,2.1745835369840436,0.3208222230179385,16.59805542741986,244.82131755444294,1297.6553000000006,0.07996528910674149
-1.215974058255938,0.13115494994689492,789.3602693602694,8.415824915824917,172,0,2.2789477162942315,0.28684755554138697,17.204009504491893,309.67217108085407,1487.5222999999996,0.06852657330327419
-0.18263886029569676,0.17848025692757474,788.1442953020135,8.546979865771812,173,0,2.3077052142127465,0.3042165816735883,16.570485465981726,308.62529180390965,1488.3212000000003,0.06921973378763144
-0.4998508861622213,0.031484321745058,787.9616564417178,8.725460122699387,174,0,2.288273654749013,0.2956386383237562,17.578441061968412,337.09245801186484,1568.8299000000002,0.06600624640916335
-0.09105725623578564,-0.06646825396825484,787.4618055555555,8.756944444444445,175,0,2.247683993210196,0.28225393470009924,17.070978614125558,297.9661721738279,1532.0673000000006,0.06614784108148218
-0.23639129356160993,0.20395759071383068,787.3707482993198,8.69047619047619,176,0,2.2185059629135533,0.22572004400575177,17.137741117528435,305.3633871850521,1522.0746000000013,0.06604409238924071
-0.29470183334433386,-0.06684757429346888,787.1343570057581,8.89443378119002,177,0,2.0366130477668,0.3270866845667285,17.700612721640873,271.2358596463204,1393.161400000001,0.07290748686157103
-0.42717683619196123,-0.026892965995337192,786.8396551724138,8.827586206896552,178,0,2.1168454083278307,0.3054159506007325,18.206499813095135,301.7077111884337,1539.4452000000006,0.06638691720159962
-0.5414091538318644,-0.0428316056810889,786.4124783362219,8.800693240901214,179,0,2.2957273251571357,0.3486273525512191,17.077411603760137,298.59595440513937,1539.4622000000008,0.06627293866306938
-0.922002968468064,-0.10590917342046602,785.87106918239,8.757861635220126,180,0,2.2283197268416055,0.35227792962697974,19.22462680894465,330.455747310508,1638.0071,0.051442629397062734
-0.6774399163440421,-0.10869986664394915,784.9490662139219,8.65195246179966,181,0,2.143810928490139,0.27159049372121613,18.920792679488684,301.19856454645503,1535.915,0.06347837859150816
-0.46683808394993775,-0.24122681246694455,784.2716262975779,8.54325259515571,182,0,2.117238522684139,0.3381477891495089,19.9891331539821,296.24920417952956,1434.8322999999998,0.07006950543918436
-0.28671592447130934,0.10933394192397117,783.804788213628,8.302025782688766,183,0,2.0545058956201907,0.372882510427664,19.45284929598261,277.97097809785674,1412.1599000000006,0.0718888974618754
-0.33199059475418835,-0.23435518603482564,783.5180722891566,8.411359724612737,184,0,2.1752005466725146,0.3454542054882452,19.933291693291952,296.9549352257083,1425.0915999999993,0.0708270528210474
-0.49447585498637636,0.0802947314950817,783.1860816944024,8.177004538577911,185,0,2.2002612965443684,0.3926305561225286,20.403871373770944,337.17397445156485,1516.8976,0.06565196140066622
-0.3789948269826482,0.3608179590566696,782.6916058394161,8.257299270072993,186,0,2.0743480199882556,0.3340572149727489,17.86090717866688,279.65077525455575,1426.3700000000001,0.07034788061278968
-0.04570059195805243,0.13873834673871066,782.3126110124334,8.618117229129663,187,0,2.1294684499232366,0.3038054442767817,17.7656493581836,285.77315967592483,1450.3187000000005,0.06704991179682278
-1.1934546608760002,-0.4012629214443333,782.2669104204754,8.756855575868373,188,0,1.9747029026996772,0.30813270098244655,20.296504698292857,277.55470174915484,1407.8764000000015,0.07081866434016537
0.23550219286869378,-0.05943177691032986,781.0734557595994,8.35559265442404,189,0,2.110867025497395,0.28286106401703226,18.765387030432663,303.7964008440315,1554.689300000001,0.06277896348515768
-0.564718321131636,0.21996815474435394,781.3089579524681,8.29616087751371,190,0,2.0177457691768503,0.25425157160499373,18.216328281077683,276.786988048597,1448.624800000001,0.06702223429512713
-1.333338163831172,-0.2939068100358426,780.7442396313364,8.516129032258064,191,0,1.8572314760848656,0.16310025140979878,16.863056803691457,221.77474705460887,1227.6925000000008,0.0803928062570884
0.04811492593739786,-0.19854280510018185,779.4109014675053,8.222222222222221,192,0,1.857615071165322,0.22969125127540022,18.446720416744785,244.4190455218684,1349.4097,0.07535447454666847
-0.19891094528804842,0.30672480080414743,779.4590163934427,8.02367941712204,193,0,1.938489450037137,0.2319163247968116,20.370486254360127,279.58492384109275,1511.0338000000008,0.06563723729134127
-1.017580531211138,-0.21246401859063901,779.2601054481546,8.330404217926187,194,0,1.9618505664273242,0.19417947805085534,19.77143017967719,288.4600967240082,1488.755000000001,0.06603277860811309
-0.44547694646371383,0.0536465165316109,778.2425249169435,8.117940199335548,195,0,2.0713999310656077,0.2761744365791659,19.766212607662276,305.1092305080177,1554.8762000000013,0.06409521181863884
-0.8304431467320228,-0.13077038933654705,777.7970479704798,8.171586715867159,196,0,2.210758664924497,0.32942997242635075,16.264555164368986,275.4809030964997,1514.007000000001,0.06736773096410316
-0.20723598745576055,-0.02700962041621402,776.9666048237477,8.040816326530612,197,0,2.2080977634241177,0.3386029390196226,16.257634187382056,273.8395258437165,1538.1915000000008,0.06620549234715642
-0.1855983444886533,-0.12036408316357772,776.759368836292,8.013806706114398,198,0,2.175259852078164,0.3034676560476181,15.242468377959018,257.5977155875074,1477.6243000000004,0.06998667088518992
-1.0132490765332705,0.24808437891137736,776.5737704918033,7.89344262295082,199,0,2.201899329156014,0.30600121767036803,15.578639568549072,253.41253698173156,1393.8136000000004,0.07531481313377468
-0.17520031435265082,-0.2406095706695366,775.56052141527,8.141527001862197,200,0,2.1782743071453283,0.30798271810187655,16.115442674850193,279.1610553675663,1426.665700000001,0.07144492855914517
0.0687126701895977,-0.46939773138027796,775.3853211009174,7.900917431192661,201,0,2.210898775271137,0.3302688974239324,16.562183896938258,282.0746944947297,1468.6491000000005,0.07154880834104423
-0.25154709259902575,-0.30363337654417677,775.454033771107,7.431519699812383,202,0,2.241515167002543,0.2757728398513974,15.522430971682965,275.781856930234,1460.1791000000003,0.06914934970470298
-0.5182761521921293,-0.14893895484715358,775.202486678508,7.127886323268206,203,0,2.1156609639512687,0.2853154401419495,17.598926144218876,291.4175123292714,1473.7987999999998,0.0715469846403605
-0.897430142520534,-0.034384468634272025,774.6842105263158,6.978947368421053,204,0,2.1628441314255875,0.35577400886837174,15.008828215863879,245.83425525983938,1355.4578999999999,0.07606793112859067
-0.9368707997084584,-0.04040376777954702,773.7867803837953,6.9445628997867805,205,0,2.185433458832612,0.276115141656966,13.97652676378696,242.7774463783735,1424.5514000000014,0.07169669191704917
-0.093989729806367,-0.12820284785422764,772.8499095840868,6.9041591320072335,206,0,2.1683236581372287,0.3169660308486754,17.098746843163042,286.533545583914,1525.7792000000009,0.06763544835272657
-1.4139059653915638,-0.020747950819672845,772.7559198542805,6.775956284153006,207,0,2.1791360397601203,0.2924993099486874,17.010287992173577,282.9893365970695,1480.4994000000017,0.07029541191460673
-0.5080295138889142,-0.05989583333333304,771.3420138888889,6.755208333333333,208,0,2.224391302506523,0.3296799921840403,17.996455422273716,296.1702378065617,1470.557000000002,0.06996799705491671
-0.40432658032318614,0.023318678707224372,770.833984375,6.6953125,209,0,2.154664271992275,0.31415242874168364,17.031651991600096,264.24866120300754,1413.4686000000015,0.07200285004797448
-0.9434826794694118,-0.08729477317727063,770.4296577946768,6.718631178707224,210,0,2.2232781606150143,0.3339479939314619,17.958757513169243,262.3974014424173,1418.471,0.05604183512411851
0.102923417287343,-0.014984204272091795,769.4861751152074,6.631336405529954,211,0,2.2478868725327503,0.32663232193445657,15.20498582051382,219.96546153676658,1395.3290000000006,0.06822310212473878
0.25343051561890206,-0.7247414553653471,1401.7836230558096,674.5448307410796,93,1,2.9180637528802795,0.20695312307581745,35.399085823573074,1105.462880147582,9461.434000000003,0.009827996621006762
-0.04737209991662894,-0.01658995866182522,1402.0370535714285,673.8200892857143,94,1,2.913484658813713,0.2396787971095805,35.59836010431387,1139.1475233380438,9574.680000000004,0.009974645247219414
-0.21120330852227198,-0.06059072732261939,1401.9896814715119,673.8034993270525,95,1,2.931933064369559,0.2463100748215595,35.17869759685921,1136.4248832376693,9609.607900000003,0.010020172882324905
0.17754646321964174,0.06403950932906355,1401.7784781629896,673.7429085997298,96,1,2.910568548428521,0.26174500917637195,37.603227486963526,1128.6049763317026,9582.614800000001,0.009658139787825228
0.02825484977324777,-0.003017978054572268,1401.9560246262092,673.8069481090589,97,1,2.8449371778958743,0.2741055348928692,41.4631893941289,1164.0406503981374,9675.563499999997,0.009519972668496383
0.0019427462398198259,-0.10081901989326525,1401.9842794759825,673.8039301310043,98,1,2.8527930081935935,0.27257336652586006,41.31856435462862,1168.1421280506115,9675.563499999997,0.009618990743900414
0.023803932965165586,0.022695340501854844,1401.9862222222223,673.7031111111111,99,1,2.8339999215870764,0.2598396623034785,41.487176052959,1152.4215570266388,9650.1084,0.009829442825168842
-0.2307065490997502,0.0754469055939353,1402.0100261551875,673.7258064516129,100,1,2.834739039637017,0.24894048758109483,41.876004676502106,1171.5067649743394,9628.619099999998,0.009906831322379425
0.22512089124802515,0.11038074581267665,1401.7793196060877,673.8012533572069,101,1,2.814068124465291,0.21724327425353437,41.28620937811282,1138.683848774124,9653.098399999999,0.009887725182230172
0.0061883777750608715,-0.004636760238327042,1402.0044404973357,673.9116341030195,102,1,2.8355614127990396,0.23890364776065642,40.36868492197841,1150.76301828222,9701.004399999993,0.009564895821412919
-0.006140544769777989,-0.11929536791581086,1402.0106288751108,673.9069973427812,103,1,2.836245225580466,0.24083377118421737,40.516397256665854,1158.0509494373607,9685.007999999993,0.009669011065132864
0.026655014368770935,0.08729802513460072,1402.004488330341,673.7877019748654,104,1,2.8186510136596032,0.2296907428028525,41.246127197220666,1148.7046424425955,9619.649099999999,0.009850801816043005
-0.02902290365796034,-0.00816369804920214,1402.0311433447098,673.875,105,1,2.8285779540823723,0.22452332669605818,42.550683618061164,1201.6723180811491,9801.831700000004,0.009844901241771061
0.04779350042826991,-0.0023784706254446064,1402.0021204410518,673.8668363019508,106,1,2.840770063681216,0.22159471239838635,41.97864224364743,1207.1419318356175,9822.475000000004,0.009525237486654542
-0.016580608146796294,-0.1192823927289055,1402.04991394148,673.8644578313254,107,1,2.819208150443127,0.23103285615095473,42.932118643123815,1202.0993220074668,9767.550900000002,0.009686703444944168
0.03974358974369352,0.13516644174546855,1402.0333333333333,673.7451754385964,108,1,2.8065556089208195,0.23123315698188127,42.50272185977207,1181.782998052199,9715.402900000001,0.009958811655473116
0.015774711457879675,-0.026192676653749913,1402.073076923077,673.8803418803419,109,1,2.828200478876621,0.22510263760812518,42.94973109277309,1210.871936832398,9779.691299999999,0.009817503410363925
-0.07660501291320543,-0.0910579874719133,1402.0888516345349,673.8541492036882,110,1,2.8275379152535063,0.22495813787867414,43.204986906556464,1227.227366179092,9790.687599999997,0.009858543066764458
0.05636837202519018,-0.004090792666943344,1402.0122466216217,673.7630912162163,111,1,2.8349889174672556,0.20798639152888584,41.3535429202799,1208.9529584595407,9714.761100000002,0.009658806893584726
0.006585682314380392,0.0023008016302128453,1402.0686149936469,673.7590004235493,112,1,2.8198035083135973,0.2236348048067875,42.951087490332256,1207.2323519604104,9716.326500000001,0.009824346538181154
-0.19809119954402377,0.038785317442716405,1402.0752006759612,673.7613012251795,113,1,2.8217724327130695,0.22235988096366122,42.842240042146344,1207.2331211876237,9716.326500000001,0.009799979656700597
0.019736218382377047,0.1069893312055683,1401.8771094764172,673.8000865426222,114,1,2.8250594016952775,0.24440997445946944,41.19946171982297,1175.4562473396406,9678.8915,0.009955606980129898
0.22200851640172914,-0.004553428338226695,1401.8968456947996,673.9070758738278,115,1,2.847801682798932,0.2540243587622095,40.41336278076616,1185.1218635459675,9791.813599999998,0.009548328513336536
-0.23573166431947357,-0.11403574684152318,1402.1188542112013,673.9025224454896,116,1,2.8565534113767037,0.27048360850051645,40.910456865418006,1181.3525754100335,9726.824600000002,0.009546499603468957
0.02604737923729772,0.002473753329354622,1401.8831225468819,673.7884866986481,117,1,2.830045637069054,0.23824664866812445,40.43581568371284,1158.9915670344192,9735.839400000003,0.009491594363040099
0.19969410141948174,0.011104952497589693,1401.9091699261191,673.7909604519774,118,1,2.8383969375584597,0.23440550932687973,40.61913170304376,1168.3077756087962,9735.839400000003,0.009704962500391087
-0.16578511421403164,0.11514028763372153,1402.1088640275386,673.802065404475,119,1,2.8412531476842173,0.21752008187671312,41.29334953736024,1184.762275615126,9680.220700000007,0.009862719637266338
0.17373524596746392,-0.03932958591406077,1401.9430789133246,673.9172056921087,120,1,2.871549338171363,0.23983850092114822,40.69888897978472,1179.7590443015097,9649.414500000004,0.00852991476799939
0.03933934754513757,-0.0005051313380590727,1402.116814159292,673.8778761061947,121,1,2.8718961698883665,0.25713266912506527,40.28462592632408,1152.4462606771192,9600.4846,0.009601659486893309
-0.07773082185713065,-0.005417053722339915,1402.1561535068372,673.8773709748566,122,1,2.874833379648474,0.25199143436633176,40.54828671995055,1163.5818480269354,9579.195,0.009833890027940127
-0.011546562897592594,-0.10130760156516772,1402.07842268498,673.8719539211343,123,1,2.9081341319435863,0.2385619846390233,37.43887856924723,1157.5280675450822,9611.703700000002,0.010077367303979897
0.02940396544477153,0.10506484016832474,1402.0668761220825,673.7706463195691,124,1,2.8887200920472527,0.22982382024795572,37.83339630332599,1139.0919859974365,9548.694100000002,0.010028602595678685
-0.05045215843074402,-0.07631643427271229,1402.0962800875272,673.8757111597374,125,1,2.9163389416796384,0.2349940573210501,37.69376046985328,1163.9221982920913,9637.631600000004,0.009784590950987557
0.006803649850780857,0.0021583375206546407,1402.0458279290965,673.7993947254647,126,1,2.900422617803775,0.2316876988627593,38.47175960358904,1170.8576310934402,9661.0272,0.009987301829681194
-0.009079059733039685,0.09426247928615794,1402.0526315789473,673.8015530629854,127,1,2.9035398347611605,0.23038231921548294,38.515647308430815,1174.7272429071397,9661.0272,0.009845248535282637
