,dx,dy,x,y,frame,particle,size,ecc,signal,mass,raw_mass,ep
34,0.32973169628979804,0.8153592924355166,150.8359659781288,459.39975698663426,132,385,1.6364618206365134,0.10170431621319695,29.502866305625513,292.5404695124072,1333.1935,0.013327149835004324
35,0.4464696259616403,-0.08203643116104331,151.1656976744186,460.2151162790698,133,385,1.6102866998810967,0.10199365412382938,25.948922194590345,262.5420363217376,1272.9882999999998,0.014047654083996594
36,0.2968117894106683,0.3171046539362692,151.61216730038024,460.13307984790873,134,385,1.6511316547885777,0.11138305632426826,27.45442850177583,285.0203169460675,1350.9916000000005,0.012508547519705822
37,1.0677935263460085,-0.032091592309541284,151.9089790897909,460.450184501845,135,385,1.689996615643241,0.09087504814455036,26.9220801127585,284.25520950224234,1318.2688999999996,0.013543284134796284
38,0.5653622153237734,-1.342250212906265,152.9767726161369,460.41809290953546,136,385,1.6485156693160183,0.0886514442605849,28.68314799669222,293.28518826617795,1321.7767000000003,0.01353834161733495
39,-0.6571551291602873,0.20020601784983683,153.5421348314607,459.0758426966292,137,385,1.5944073605765479,0.16195792833815686,28.44890645132863,266.5213341229734,1253.9665000000002,0.014069627791799807
40,-0.9095592624556446,-0.11046009869636464,152.8849797023004,459.27604871447903,138,385,1.6877333447648426,0.17489066233621448,26.991909118490288,269.5543356562746,1346.7976,0.014421752184806898
41,-1.3640402945663084,0.5547503672681842,151.97542043984475,459.16558861578267,139,385,1.649414808611452,0.08910806233586212,27.77762972509441,286.2947703666397,1370.0787999999995,0.012802350918920779
42,-1.042073214585372,0.04698774962241714,150.61138014527845,459.72033898305085,140,385,1.7180145080525178,0.1591513438813916,26.90257082742859,292.38846715073703,1382.3268000000007,0.011848778008568445
43,0.6500558144049648,-1.0651208503203407,149.56930693069307,459.76732673267327,141,385,1.6886341073527005,0.17052090730264216,26.95722329246942,275.71438506728214,1294.3706999999997,0.01389184893039628
44,-0.29457165874705993,-1.1994203670325874,150.21936274509804,458.7022058823529,142,385,1.6148817719123905,0.09286157897411866,28.258842460522665,281.20994448520116,1310.3962000000001,0.012587120998419956
45,0.27578611422620725,-1.9198129323477815,149.92479108635098,457.50278551532034,143,385,1.7032657473595052,0.09499807265541671,26.241025840384506,273.0587906289286,1332.1084,0.013004641662121175
46,0.47090768772767433,-0.646047484418034,150.2005772005772,455.58297258297256,144,385,1.7580981459830651,0.10200788053587671,24.790958704418276,260.3050663963919,1291.7552999999998,0.015038758258972114
47,0.33979860957947494,-0.4573764384699075,150.67148488830486,454.9369250985545,145,385,1.6179024723347386,0.13640890247827117,27.32436410609812,270.0498842174113,1319.9678999999996,0.01234890421129233
48,-0.2990819063724075,-0.4768961401907177,151.01128349788434,454.4795486600846,146,385,1.6387411316232674,0.07424968335223232,27.04369129936945,273.9139590178991,1307.8519999999999,0.014152942907356046
49,-1.776840374781898,0.16591528745715323,150.71220159151193,454.0026525198939,147,385,1.5928387484345643,0.13637401923442977,26.38417986673298,258.3593716820346,1293.5471999999993,0.0137936694296644
50,0.6247480728874564,0.6278802800806602,148.93536121673003,454.16856780735105,148,385,1.6384171161178196,0.17000061409903053,29.521795607976205,294.8442624644712,1318.1472,0.012977161463660195
51,0.5373936830341108,0.12031766762180496,149.5601092896175,454.7964480874317,149,385,1.6174424931289628,0.15207679690486314,27.470189652801768,268.10905101134523,1295.5632999999993,0.012489327467797502
52,0.9981843588847994,0.6789215764828782,150.0975029726516,454.9167657550535,150,385,1.6630559381775853,0.15466748896589558,28.694467138775963,294.29325443549493,1356.536300000001,0.013599354769381402
53,-1.1023451211502504,1.4029811105408498,151.0956873315364,455.5956873315364,151,385,1.6462814424031749,0.0803755940163723,27.605306693733873,284.4880217604241,1340.6262000000002,0.014328510695012973
54,-0.6885229332777101,0.1724158952721382,149.99334221038615,456.99866844207725,152,385,1.603923285818541,0.1303544460470341,28.420998347379452,292.38588710797217,1306.426,0.015424993221464277
55,-0.30607398225271254,-0.6415987664585714,149.30481927710844,457.1710843373494,153,385,1.6313938160764647,0.10759722548999685,29.334991631273237,300.59312412292326,1367.4125,0.013972551749720879
56,0.2658116671696007,0.36545113796995565,148.99874529485572,456.5294855708908,154,385,1.62554884081563,0.0719021691269836,28.897282572902075,287.8891776325369,1348.506599999999,0.012773413819564088
57,-0.3226964969090318,-0.19855427992018804,149.26455696202532,456.89493670886077,155,385,1.680867768652907,0.16646619645522703,29.044248992982503,286.8119588057022,1334.5968999999996,0.012444990448089669
58,0.4398922359641517,0.4656823969897914,148.9418604651163,456.6963824289406,156,385,1.6805622290426363,0.1663340764751184,27.983001901870427,277.6774804108681,1334.8964999999994,0.013894880046676068
59,0.15391526260307842,0.05064593930956107,149.38175270108044,457.1620648259304,157,385,1.7465452092823783,0.1561806106063335,28.051129246693495,303.4622163960478,1357.7703999999994,0.012086460014933095
60,-0.04203288589002341,-0.02883523482972805,149.53566796368352,457.21271076523993,158,385,1.689979623665525,0.11817800543420591,28.12439151771193,293.0257548669716,1360.7271000000005,0.012792915621716288
61,0.03770007207026538,-0.10349405902053377,149.4936350777935,457.1838755304102,159,385,1.6760227724600907,0.15925624339562655,26.246333273089046,265.08796605819936,1258.4211000000003,0.016253240831473954
62,-0.6274614052439631,0.10326271799340248,149.53133514986376,457.08038147138967,160,385,1.6862159561222279,0.15421359266190696,27.192158663785786,281.1133022425179,1300.4161999999994,0.013245076187177377
63,-0.7739684672179123,-0.5084073828878104,148.9038737446198,457.1836441893831,161,385,1.5958159065069333,0.10700761029723123,28.138339765426714,268.6633262534578,1342.1285,0.013496882559885766
64,-0.21622665854397383,-0.7482779751539397,148.1299052774019,456.67523680649526,162,385,1.6905372231458489,0.09907630227336851,27.292094416884762,284.06841935320904,1389.6763999999994,0.013357171708285391
65,0.00234205297670087,1.473557964524332,147.91367861885792,455.9269588313413,163,385,1.625657492892198,0.11667587915768812,28.835538097565696,285.6994761508812,1385.8088999999998,0.012403956246302911
66,0.7130750031326158,0.4199288135707775,147.91602067183462,457.40051679586566,164,385,1.6878498775964423,0.10288794526122727,28.485200329761188,310.52880359486136,1342.5235,0.013105133409854417
67,-1.2084069341318582,1.1387131643324864,221.4699049630412,6.599788806758184,95,360,2.11296595618476,0.2630857446768896,20.732114237223346,311.6398759150875,1255.1516000000004,0.015022729969089784
68,0.32748502193811646,0.23183701196017736,220.26149802890933,7.73850197109067,97,360,1.951447456318012,0.21299931562849736,19.71123272001165,272.7317836350703,1229.8593999999996,0.013682190587563694
69,-0.47605958786124347,0.6105894987559282,220.58898305084745,7.970338983050848,98,360,1.9324759446979303,0.14225046860669266,19.691031675249153,268.10096973223847,1219.3952,0.014851478137186134
70,-0.7232272938977076,-0.6654727354395371,220.1129234629862,8.580928481806776,99,360,1.9459445329891893,0.177191358126253,21.203677786694776,281.65551993326227,1222.5378,0.01596535566627284
71,-0.0782004954172919,0.0919608172915991,219.3896961690885,7.915455746367239,100,360,1.904940389196906,0.1287733250538861,21.875435643198962,280.6729624051121,1264.3869000000004,0.013596343012518858
72,-0.015898189394476958,-0.33823417372173115,219.3114956736712,8.007416563658838,101,360,1.9499294779805887,0.14780516475863775,21.887492366609198,285.59647297720716,1275.3829999999998,0.013511144552430993
73,1.0440474861374867,0.401823527222656,219.29559748427673,7.669182389937107,102,360,1.8284956183745955,0.173258027555311,21.370203158373705,261.3740232447245,1186.6471,0.01566901344775992
74,0.07837755774599486,0.9064659226399865,220.3396449704142,8.071005917159763,103,360,1.9764890274776747,0.16971806238016335,20.337459276585285,272.78020775737406,1247.3109000000002,0.012746030637586836
75,0.7063677157422319,0.17130864800512846,220.4180225281602,8.97747183979975,104,360,1.8073691457575278,0.14095843388045978,22.45723344727138,267.81088842343036,1217.2332000000001,0.012833187171678818
76,-0.15780038215129366,0.7118185905361365,221.12439024390244,9.148780487804878,105,360,1.752350338065158,0.121892771933176,23.22096963249342,264.46104303673064,1232.7680000000005,0.014311741354587454
77,-0.17904407420536472,0.6851884674465314,220.96658986175115,9.860599078341014,106,360,1.800537554140698,0.11084678893326469,24.717651148156115,293.90303009040423,1335.1937,0.011839308871362197
78,-0.6743878928089373,1.4423703489492965,220.78754578754578,10.545787545787546,108,360,1.9004530017134367,0.1062135086422174,21.851432890554637,288.6503796349072,1322.5662,0.01426513742868171
79,-0.37133971291865464,0.09305422647527983,220.11315789473684,11.988157894736842,109,360,2.128441485663803,0.16149685029343713,21.172751291178226,259.53695131121697,1348.8080999999995,0.012595516084932255
80,0.40723044397461194,-0.5368146582100088,219.7418181818182,12.081212121212122,110,360,2.170323254794785,0.11436946541241454,21.536856832052827,301.1509641770099,1380.2783999999992,0.012125462046080785
81,0.6335225562606865,-1.6082456079546574,220.1490486257928,11.544397463002113,111,360,2.2483256631383335,0.17262531853790702,21.34885191015359,325.74215979040804,1493.7875,0.011939278491584828
82,-0.28168465723078384,-2.0540596564658955,220.7825711820535,9.936151855047456,112,360,2.077447826946374,0.15304307495070624,26.140399364913335,398.64109031492836,1618.7874999999997,0.009358387350915062
83,-0.5730612636641013,-0.10621375603645067,220.5008865248227,7.88209219858156,113,360,2.1313266271243743,0.11875114929401709,25.990971949635014,412.9269909744831,1685.2795,0.009417290902660526
84,-0.5525834816615145,1.0693826793117571,219.9278252611586,7.7758784425451095,114,360,2.172521128362481,0.26062680366212443,21.560925238983437,372.1910537155665,1580.1353999999994,0.010595857113014176
85,0.4766100723547595,0.7577481374023929,219.3752417794971,8.845261121856867,115,360,2.820208917182743,0.44698266342029747,19.200830138353783,360.97560660105114,1509.3422999999993,0.010621526122557642
86,-1.3306219836234447,1.2476495987202423,219.85185185185185,9.60300925925926,116,360,2.5232713187741322,0.3171680413367567,18.507715973667178,301.71069058959324,1383.3485,0.011686994507152139
87,-1.8950490315212392,-0.7035603424599337,218.5212298682284,10.850658857979502,117,360,1.9730987290139108,0.10538757697336565,17.98656123397799,245.69642645613936,1265.0289,0.014745187458469883
88,0.15683803121737583,0.266648115208195,216.62618083670716,10.147098515519568,118,360,1.9528863720621932,0.1437774165245491,21.201065951764445,261.8331645042909,1229.7073000000003,0.013510160820778484
89,-0.35215467039367354,-1.1779441615919612,216.78301886792454,10.413746630727763,119,360,1.9824023651787512,0.10592753343477732,19.27012800780601,250.84973652266774,1174.2847999999997,0.014308861707841906
90,0.17400725037171583,-0.7310663392305248,216.43086419753087,9.235802469135802,120,360,1.917431409432041,0.12480295371435261,21.417303853847166,294.03417155281704,1255.1217000000001,0.014747944158372552
91,-0.3826492256803533,0.6983702022333134,216.60487144790258,8.504736129905277,121,360,2.0534139367574733,0.11703507005740331,18.59425584877882,264.25298215860664,1207.9849999999994,0.014816598289450868
92,-0.3422749926707809,0.17024459134425918,216.22222222222223,9.20310633213859,122,360,1.918282784445287,0.18699286214958044,22.788906417462876,307.6502366357488,1270.1073000000001,0.013523492423095789
93,-0.11486102265490672,-0.90783368210354,215.87994722955145,9.37335092348285,123,360,1.8704760727649739,0.0688564244495634,20.71947307268047,266.19255235748807,1213.4117999999999,0.014978672671709463
94,1.2029334733002486,-0.7582601688085839,215.76508620689654,8.46551724137931,124,360,1.9348215635449746,0.17037042377513123,23.79172160963707,319.98141527164057,1279.8564,0.013042908769838633
95,0.2733184321090789,0.9271515295798123,216.9680196801968,7.707257072570726,125,360,1.8338085037801208,0.12478208844466619,24.130790621367723,292.81093694286506,1265.778299999999,0.013148004434428004
96,-0.6008152364888701,0.770820156019397,217.24133811230587,8.634408602150538,126,360,1.8767266044656583,0.21855398347557772,24.56153025887186,306.83583323396635,1289.3493999999994,0.014695719900213185
97,0.28466415660196276,1.438910892702884,216.640522875817,9.405228758169935,127,360,1.822517113074931,0.11225777980420491,23.016866552502687,283.9984340752348,1232.6316999999995,0.01391682642130662
98,0.33548712488442334,0.619905292947406,216.92518703241896,10.844139650872819,128,360,1.818785322646769,0.1263933180998366,24.953688046042554,298.699370342181,1282.2740999999994,0.01362083301351055
99,-0.8445156207180275,1.0313818854480683,217.26067415730338,11.464044943820225,129,360,1.8624014942655884,0.16444609219625117,24.702617610141907,301.1688996304972,1190.9105999999997,0.015478510985843113
100,-0.9204955873908034,-1.400011711548343,216.41615853658536,12.495426829268293,130,360,1.9754591932991792,0.15843489796813584,19.65962054050774,243.33417121835993,1238.2548000000002,0.014991307945620456
101,0.7743095025960827,-0.4452773766731184,215.49566294919455,11.09541511771995,131,360,2.0398751085515574,0.1599162320464148,20.750995841013335,304.47370261268657,1264.5172,0.014109137777815198
102,0.6313788995607297,0.6904027994937092,216.26997245179064,10.650137741046832,132,360,2.051002576850632,0.16981336080020046,19.19463590968407,258.0612161190858,1290.0264999999995,0.013891796880677624
103,-0.12237561011147591,0.5017775187586508,216.90135135135137,11.340540540540541,133,360,1.9245919188373555,0.15341868364821162,22.896107818756185,282.3853297646596,1277.1490999999999,0.013989094880334717
104,0.9808717809964378,0.27458155950639807,216.7789757412399,11.842318059299192,134,360,1.9352733705778946,0.16239133673794945,21.313306336904922,268.0419203726009,1200.8238000000001,0.01454097654248936
105,0.336806752856603,1.0627782002774335,217.75984752223633,12.11689961880559,135,360,1.871677488264535,0.15377853212365739,22.02715645589332,275.1646369966356,1208.5342999999998,0.015130064876179605
106,-0.29091763884781585,1.1045464312429214,218.09665427509293,13.179677819083023,136,360,1.7220056891765434,0.09479538083576969,25.456293847064345,289.34125541663275,1208.0156999999995,0.015196269049382325
107,-1.4999862856139714,0.14494826019299012,217.80573663624511,14.284224250325945,137,360,1.9541684794032192,0.19781042231120663,20.96235212203162,287.1093585285402,1260.5446000000004,0.01397531531441892
108,0.17355539035685297,0.5067420422180469,216.30575035063114,14.429172510518935,138,360,1.9256881613622334,0.09386887195120773,20.791065131810086,260.0706919119402,1185.2463000000002,0.016973397005212592
109,-0.09326585494810047,0.7364501196276905,216.479305740988,14.935914552736982,139,360,1.9444900073073208,0.11797228876906078,21.110998591071752,277.4059288546095,1231.8510999999999,0.01465666018210397
110,-0.3405853405853634,0.09336959336959438,216.3860398860399,15.672364672364672,140,360,1.986062547968831,0.1871115770183828,18.761003340180466,248.4947989586167,1166.0671999999997,0.014733498431830758
111,0.1207504406950477,1.4447920500552058,216.04545454545453,15.765734265734267,141,360,1.9008034125215614,0.1679021306182449,23.203685871998992,292.77591879669313,1256.6418999999994,0.014423558895317178
112,-1.1077254539858359,0.016081871345029697,216.16620498614958,17.210526315789473,142,360,1.9671822727400798,0.21282788517449794,19.29872168035694,248.81566166460198,1195.5495999999996,0.014163426830444996
113,-1.0157696647115984,1.2019632414369283,215.05847953216374,17.226608187134502,143,360,2.1834705996759203,0.17442015173173003,15.212188892976524,260.12843006989857,1262.9325,0.013918228401760586
114,-0.49409875634103173,-0.19662698412698632,214.04270986745215,18.42857142857143,144,360,1.9057312212065978,0.12027245466444794,19.156649907959576,255.04637818636377,1191.6579,0.01667346887368251
115,-0.15072911413682277,1.4821251470835435,213.54861111111111,18.231944444444444,145,360,1.91049731745428,0.19168357417456347,19.51740293292723,255.50054748559282,1238.238,0.01339973263865861
116,0.5638038267804859,-0.9133033080030835,213.3978819969743,19.714069591527988,146,360,1.9030988345272086,0.1574175306920882,20.089599250960163,255.36971355547436,1193.7329,0.01591594227492932
117,1.1988237303853566,-0.9001293408497446,213.96168582375478,18.800766283524904,147,360,1.9541356740102096,0.19001297912901108,20.559101194856865,268.2962705928821,1254.9253999999999,0.014335476376475654
118,1.1666181054343383,0.9876609296652639,215.16050955414013,17.90063694267516,148,360,2.1079165310587675,0.26617465355493963,20.55314884099609,293.34948800330784,1293.5926000000004,0.013290896873893109
119,-0.21542553191488878,0.22340425531915287,216.32712765957447,18.888297872340424,149,360,2.0349342610532926,0.14863642059232113,19.41226735464658,275.43443491875905,1235.8978,0.013267660822684912
120,0.8562465902891461,-0.45785597381342313,216.11170212765958,19.111702127659576,150,360,1.9088260846071325,0.1313651810249569,20.296086512792755,263.14925961414053,1197.2776999999999,0.015940938962537177
121,-0.17912884217233227,-0.372790253225034,216.96794871794873,18.653846153846153,151,360,1.9903613896824017,0.1516257089733648,17.25331668358367,239.24599134569354,1216.9571,0.016217578372384
122,0.5922689494385054,-0.04466621580736785,216.7888198757764,18.28105590062112,152,360,1.8670899401797698,0.12303010642730838,19.466437224232504,250.72771144811463,1187.5335,0.017445263952090846
123,0.3279463968371772,0.278158554083646,217.3810888252149,18.23638968481375,153,360,2.07902611099538,0.12173126600188808,19.194500697005942,252.78795257566318,1231.7993999999999,0.015946726365317732
124,-0.9141982655303309,0.6240387176243409,217.70903522205208,18.514548238897397,154,360,2.088031965395776,0.14080775750588695,16.254721447257417,235.8740690013132,1152.0954000000006,0.015645003315816804
125,-0.568274456521749,0.6674026268115938,216.79483695652175,19.13858695652174,155,360,2.032681351875121,0.21233188864393093,19.241814957850906,267.207090735439,1244.7828999999995,0.013601537202331667
126,-0.220999217663433,-0.6669075249188658,216.2265625,19.805989583333332,156,360,1.883660554169284,0.15106108171398414,21.52538607836187,275.52494180303194,1269.7245,0.014801758881866165
127,-0.12418190095519321,-0.02196494129734816,216.00556328233657,19.139082058414466,157,360,1.890610721764726,0.11863358150067546,20.400821270322542,261.93197309574833,1233.8821,0.013651076398557461
128,-0.32630269754733376,1.0302362448285187,215.88138138138137,19.117117117117118,158,360,2.015331625703711,0.20050067692386592,18.24284855202936,253.11952365940738,1225.9480999999996,0.014612354763472276
129,-0.08478165413106353,-0.0013137579852404713,215.55507868383404,20.147353361945637,159,360,1.9204493990039098,0.16878238703181253,20.997066618471237,262.08838511270346,1180.8724999999995,0.017640721389503213
130,-1.854297029702991,1.0059603960396046,215.47029702970298,20.146039603960396,160,360,1.9644110799649621,0.10425648392222002,22.21331271126163,309.45442535688613,1343.5779999999997,0.012708534256335268
131,-0.3011851851851759,-0.03692063492063724,213.61599999999999,21.152,161,360,1.865475810617763,0.17614495548995177,23.127402546926067,289.0925318365758,1292.3531000000005,0.014160421654709987
132,-0.2692307692307736,0.3777981277981297,213.3148148148148,21.115079365079364,162,360,1.9165803983346024,0.10348863557980985,21.52615897669784,290.6031461854209,1328.6222,0.014129504497993514
133,0.8253335282884393,1.31583168286123,213.04558404558404,21.492877492877493,163,360,2.0149017494232964,0.1730598148905148,19.729578698334425,266.3493124275147,1211.3476000000005,0.014723678407822943
134,0.3205424812239528,0.16925225676816424,213.87091757387248,22.808709175738723,164,360,1.8191994889828318,0.10836374399026753,21.263600246159758,257.97160298642876,1207.0266999999994,0.015018357661843753
135,2.886991400655802,-1.374627752124752,407.11642156862746,299.6237745098039,70,203,1.7185550245915957,0.10464314877766746,25.3662816276852,279.71467308366385,1184.2816999999998,0.014257006273275894
136,0.18408703071673926,0.1928986968662798,410.00341296928326,298.24914675767917,74,203,1.7623285867798804,0.16131500218353426,27.165424351933396,306.1334359660187,1156.5258,0.015983015652150174
137,-0.026949541284409406,-0.7138344453711625,410.1875,298.44204545454545,77,203,1.7372915179041823,0.0020910145199218994,27.20017749344028,306.87379736189035,1162.1721999999997,0.014958595273862441
138,-0.22118664161820334,0.027256187644809415,410.1605504587156,297.7282110091743,78,203,1.7097266265735815,0.08526364636559165,25.479993981824645,284.8532660532191,1148.0640000000003,0.01693710229608845
139,0.6628012708592905,-0.2236674674550727,409.9393638170974,297.7554671968191,81,203,1.6999005935151037,0.03617476311723474,29.4414449823099,329.0899294689307,1218.0918000000006,0.01427669494101669
140,0.25162359934319056,-0.17747742413456535,410.6021650879567,297.531799729364,82,203,1.7277485408177022,0.08189184474987926,22.737516398525326,250.7914122165704,1044.6445999999999,0.01690042683172396
141,0.5493028703695586,-0.47441743008084813,410.85378868729987,297.35432230522946,83,203,1.7394291191707114,0.03870420435229991,25.921146784681817,292.6278859909261,1117.8922000000002,0.01548953607308823
142,-0.024303678881551605,1.621357751114033,411.4030915576694,296.8799048751486,84,203,1.8174736487040604,0.03235686413954988,24.16164744584593,298.82272796994744,1092.4980999999996,0.016839922839592646
143,0.04402157879206925,1.569669223528706,411.3787878787879,298.50126262626264,85,203,1.9844725528793068,0.1851528869977619,20.033447758582156,268.9235699118147,1107.3041000000003,0.01445704679975315
144,-0.32145810622859017,0.42231139345187785,411.42280945757994,300.07093184979135,87,203,1.8074948276982072,0.0589564600090972,20.83832057223666,249.71254152396935,1086.4923000000003,0.016998635936017453
145,0.5465704090398162,-0.22184960021144207,411.10135135135135,300.4932432432432,88,203,1.7273632460440347,0.01020363924651747,24.527213564419704,266.9137946716262,1065.2341999999999,0.016822723559543003
146,0.5654115729421392,0.9128487812106414,411.64792176039117,300.2713936430318,89,203,1.7579717141288882,0.06169062958960294,26.6887406479266,299.0601349315611,1133.3864999999994,0.01489036090594752
147,-0.09393034825870927,-0.3683220262324767,412.2133333333333,301.1842424242424,90,203,1.7766157818627066,0.06754264168634452,25.130375357242556,287.95221763507095,1119.0656000000001,0.016671862710811565
148,-0.0697214564121964,-0.4299331368634398,412.1194029850746,300.81592039800995,91,203,1.721968097658384,0.03694894177483352,24.784228181551974,280.6552036333491,1073.4186,0.01622501236600071
149,0.14456307565416182,0.9223375076099387,412.0496815286624,300.3859872611465,92,203,1.8220168009461208,0.02071472604453211,22.99710575335144,273.526182066377,1117.8534000000002,0.015014711911784653
150,-0.19424460431656598,-0.4059438163754976,412.19424460431657,301.30832476875645,93,203,1.7719407143495458,0.03218333863920359,27.436100468299756,317.80149709113886,1179.4596,0.01605992486595302
151,0.8395784543325249,2.137431693989072,412.0,300.90238095238095,94,203,1.6853712322441576,0.0544069365465349,25.76650726668109,273.9729886583812,1079.5247000000002,0.01558363874116736
